highestBiostratigraphicZone	nomenclaturalStatus	associatedTaxa	latestEpochOrHighestSeries	informationWithheld	minimumDistanceAboveSurfaceInMeters	behavior	verbatimLongitude	countryCode	associatedSequences	habitat	islandGroup	nomenclaturalCode	earliestEonOrLowestEonothem	year	taxonID	continent	nameAccordingTo	latestEraOrHighestErathem	eventID	nameAccordingToID	decimalLongitude	identifiedBy	latestEonOrHighestEonothem	catalogNumber	eventRemarks	taxonRank	verbatimDepth	originalNameUsageID	rightsHolder	lowestBiostratigraphicZone	bibliographicCitation	island	associatedMedia	group	endDayOfYear	individualCount	occurrenceRemarks	disposition	collectionID	earliestPeriodOrLowestSystem	county	eventDate	earliestEpochOrLowestSeries	formation	references	language	decimalLatitude	startDayOfYear	fieldNotes	municipality	namePublishedInYear	associatedReferences	georeferenceVerificationStatus	datasetName	locality	identificationID	type	scientificNameID	verbatimLatitude	occurrenceID	verbatimTaxonRank	verbatimSRS	order	georeferenceProtocol	locationAccordingTo	originalNameUsage	geodeticDatum	infraspecificEpithet	establishmentMeans	parentNameUsage	taxonRemarks	footprintSRS	collectionCode	class	family	footprintWKT	georeferenceRemarks	lithostratigraphicTerms	geologicalContextID	dateIdentified	higherGeographyID	pointRadiusSpatialFit	dynamicProperties	verbatimLocality	modified	month	earliestEraOrLowestErathem	samplingProtocol	footprintSpatialFit	namePublishedIn	georeferenceSources	identificationRemarks	taxonConceptID	accessRights	lifeStage	acceptedNameUsage	verbatimEventDate	typeStatus	maximumDepthInMeters	preparations	georeferencedDate	institutionID	verbatimCoordinates	vernacularName	bed	minimumElevationInMeters	maximumElevationInMeters	rights	scientificName	identificationReferences	day	fieldNumber	parentNameUsageID	acceptedNameUsageID	identificationQualifier	dataGeneralizations	sex	previousIdentifications	georeferencedBy	latestPeriodOrHighestSystem	kingdom	basisOfRecord	verbatimCoordinateSystem	waterBody	phylum	ownerInstitutionCode	latestAgeOrHighestStage	occurrenceStatus	higherClassification	institutionCode	recordedBy	datasetID	individualID	samplingEffort	member	scientificNameAuthorship	locationID	higherGeography	genus	associatedOccurrences	verbatimElevation	maximumDistanceAboveSurfaceInMeters	minimumDepthInMeters	stateProvince	taxonomicStatus	specificEpithet	subgenus	coordinatePrecision	eventTime	country	coordinateUncertaintyInMeters	identificationVerificationStatus	otherCatalogNumbers	earliestAgeOrLowestStage	recordNumber	reproductiveCondition	locationRemarks	namePublishedInID
								US				ICZN		1984		North America								17940		species									263	1					Santa Barbara	1984-09-19				en		263							Hondo Creek at hwy. 101		PhysicalObject			urn:catalog:CCBER:Mammals:17940			Carnivora						native				Mammals	Mammalia	Canidae								total length in mm: 960	North America; United States; California; Santa Barbara County; Hondo Creek at hwy. 101	2013-12-24	9									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Urocyon cinereoargenteus		19						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Canidae:Urocyon	CCBER	Holmgren, Mark							North America;United States;California;Santa Barbara County;;;;	Urocyon					California		cinereoargenteus				United States			Pp 84-146					
								US				ICZN		1985		North America								18242		species									291	1					Santa Barbara	1985-10-18				en		291							Carpinteria Creek at hwy. 101		PhysicalObject			urn:catalog:CCBER:Mammals:18242			Carnivora						native				Mammals	Mammalia	Canidae								total length in mm: 980	North America; United States; California; Santa Barbara County; Carpinteria Creek at hwy. 101	2013-12-24	10														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Urocyon cinereoargenteus		18						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Canidae:Urocyon	CCBER	Holmgren, Mark							North America;United States;California;Santa Barbara County;;;;	Urocyon					California		cinereoargenteus				United States			Pp 85-283					
								US				ICZN		1986		North America								19890		species									146	1					Santa Barbara	1986-05-26				en		146							6 mi. S New Cuyama, junction Lion and Newsome Canyons		PhysicalObject			urn:catalog:CCBER:Mammals:19890			Lagomorpha						native				Mammals	Mammalia	Leporidae								total length in mm: 374	North America; United States; California; Santa Barbara County; 6 mi. S New Cuyama, junction Lion and Newsome Canyons	2013-12-24	5														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Sylvilagus audubonii		26						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Lagomorpha:Leporidae:Sylvilagus	CCBER								North America;United States;California;Santa Barbara County;;;;	Sylvilagus					California		audubonii				United States					R 205			
								US				ICZN		1987		North America								19893		species									203	1					Santa Barbara	1987-07-22				en		203							Vandenberg Air Force Base, El Rancho Rd., approx 1.2 mi. N Curley Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:19893			Carnivora						native				Mammals	Mammalia	Mustelidae								total length in mm: 730	North America; United States; California; Santa Barbara County; Vandenberg Air Force Base, El Rancho Rd., approx 1.2 mi. N Curley Rd.	2013-12-24	7														Skeleton - 1; Flat Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Taxidea taxus		22						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Taxidea	CCBER	Panza, Robin							North America;United States;California;Santa Barbara County;;;;	Taxidea					California		taxus				United States			Pp 87-371					
								US				ICZN		1987		North America								19895		species									143	1					Ventura	1987-05-23				en		143							Mutau Creek, 1 mi. NE Mutau Flat		PhysicalObject			urn:catalog:CCBER:Mammals:19895			Carnivora						native				Mammals	Mammalia	Mustelidae								total length in mm: 520	North America; United States; California; Ventura County; Mutau Creek, 1 mi. NE Mutau Flat	2013-12-24	5									adult					Skeleton - 1; Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Taxidea taxus		23						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Taxidea	CCBER	Sweet, Samuel							North America;United States;California;Ventura County;;;;	Taxidea					California		taxus				United States			Pp 87-129					
								US				ICZN				North America								19896		species										1					Santa Barbara					en									Santa Cruz Island, Punta Arena		PhysicalObject			urn:catalog:CCBER:Mammals:19896			Carnivora						native				Mammals	Mammalia	Phocidae								total length in mm: 724	North America; United States; California; Santa Barbara County; Santa Cruz Island, Punta Arena	2013-12-24										immature					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Phoca vitulina								female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Phocidae:Phoca	CCBER	Laughrin, Lyndal							North America;United States;California;Santa Barbara County;;;;	Phoca					California		vitulina				United States								
								US				ICZN		1986		North America								18244		species									42	1	Collected by Calif. Dept. Fish and Wildlife				Santa Barbara	1986-02-11				en		42							Hwy 101, 2 mi. S Buellton		PhysicalObject			urn:catalog:CCBER:Mammals:18244			Carnivora						native				Mammals	Mammalia	Felidae								total length in mm: 1839	North America; United States; California; Santa Barbara County; Hwy 101, 2 mi. S Buellton	2013-12-24	2									immature					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Puma concolor		11						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Felidae:Puma	CCBER	Kimple, Steve							North America;United States;California;Santa Barbara County;;;;	Puma					California		concolor				United States			Pp 86-72					
								US				ICZN		1985		North America								18270		species									364	1					Santa Barbara	1985-12-30				en		364							Ranger Peak trail, NW Happy Cyn Rd., N of De La Guerra Spring		PhysicalObject			urn:catalog:CCBER:Mammals:18270			Lagomorpha						native				Mammals	Mammalia	Leporidae								total length in mm: 480	North America; United States; California; Santa Barbara County; Ranger Peak trail, NW Happy Cyn Rd., N of De La Guerra Spring	2013-12-24	12														Skeleton - 1; Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Lepus californicus		30						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Lagomorpha:Leporidae:Lepus	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Lepus					California		californicus				United States			Pp 85-441					
								US				ICZN		1981		North America								18386		species									151	1	Dead on road				Ventura	1981-05-31				en		151							Hwy. 33, upper Sespe Gorge, 2.3 mi. N junction Tule Creek		PhysicalObject			urn:catalog:CCBER:Mammals:18386			Carnivora						native				Mammals	Mammalia	Mephitidae								total length in mm: 412	North America; United States; California; Ventura County; Hwy. 33, upper Sespe Gorge, 2.3 mi. N junction Tule Creek	2013-12-24	5														Skeleton - 1; Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spilogale gracilis		31						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mephitidae:Spilogale	CCBER	Sweet, Samuel							North America;United States;California;Ventura County;;;;	Spilogale					California		gracilis				United States			Pp 81-47					
								US				ICZN		1986		North America								18394		species									146	1					Santa Barbara	1986-05-26				en		146							6 mi. S New Cuyama, junction Lion and Newsome Canyons		PhysicalObject			urn:catalog:CCBER:Mammals:18394			Lagomorpha						native				Mammals	Mammalia	Leporidae								total length in mm: 380	North America; United States; California; Santa Barbara County; 6 mi. S New Cuyama, junction Lion and Newsome Canyons	2013-12-24	5														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Sylvilagus audubonii		26						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Lagomorpha:Leporidae:Sylvilagus	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Sylvilagus					California		audubonii				United States					R 206			
								US				ICZN		1986		North America								18395		species									146	1					Santa Barbara	1986-05-26				en		146							6 mi. S New Cuyama, junction Lion and Newsome Canyons		PhysicalObject			urn:catalog:CCBER:Mammals:18395			Lagomorpha						native				Mammals	Mammalia	Leporidae								total length in mm: 328	North America; United States; California; Santa Barbara County; 6 mi. S New Cuyama, junction Lion and Newsome Canyons	2013-12-24	5														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Sylvilagus audubonii		26						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Lagomorpha:Leporidae:Sylvilagus	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Sylvilagus					California		audubonii				United States					R 207			
								US				ICZN		1986		North America								18407		species									62	1					San Benito	1986-03-03				en		62							Pinnacles National Monument, Bear Gulch near visitor center		PhysicalObject			urn:catalog:CCBER:Mammals:18407			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 400	North America; United States; California; San Benito County; Pinnacles National Monument, Bear Gulch near visitor center	2013-12-24	3														Skeleton - 1; Study skin - 1							381	http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi		3						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Arnold, Brian							North America;United States;California;San Benito County;;;;	Spermophilus		1250 ft			California		beecheyi				United States			Pp 86-150		263			
								US				ICZN		1986		North America								18408		species									56	1					San Benito	1986-02-25				en		56							Pinnacles National Monument, Bear Gulch near visitor center		PhysicalObject			urn:catalog:CCBER:Mammals:18408			Rodentia						native				Mammals	Mammalia	Sciuridae									North America; United States; California; San Benito County; Pinnacles National Monument, Bear Gulch near visitor center	2013-12-24	2									adult					Skeleton - 1; Study skin - 1							381	http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi		25						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Arnold, Brian							North America;United States;California;San Benito County;;;;	Spermophilus		1250 ft			California		beecheyi				United States			Pp 86-148		258			
								US				ICZN		1986		North America								18414		species									57	1					San Benito	1986-02-26				en		57							Pinnacles National Monument, Bear Gulch at Condor Gulch restroom		PhysicalObject			urn:catalog:CCBER:Mammals:18414			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 440	North America; United States; California; San Benito County; Pinnacles National Monument, Bear Gulch at Condor Gulch restroom	2013-12-24	2														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi		26						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Arnold, Brian							North America;United States;California;San Benito County;;;;	Spermophilus					California		beecheyi				United States			Pp 86-149		259			
								US				ICZN		1986		North America								18415		species									48	1					San Benito	1986-02-17				en		48							Pinnacles National Monument, Bear Gulch upper ranger residence		PhysicalObject			urn:catalog:CCBER:Mammals:18415			Rodentia						native				Mammals	Mammalia	Sciuridae									North America; United States; California; San Benito County; Pinnacles National Monument, Bear Gulch upper ranger residence	2013-12-24	2									adult					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi		17						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Arnold, Brian							North America;United States;California;San Benito County;;;;	Spermophilus					California		beecheyi				United States			Pp 86-147		251			
								US				ICZN		1985		North America								18449		species									123	1					Santa Barbara	1985-05-03				en		123							Santa Barbara, E side More Mesa		PhysicalObject			urn:catalog:CCBER:Mammals:18449			Soricomorpha						native				Mammals	Mammalia	Talpidae								total length in mm: 162	North America; United States; California; Santa Barbara County; Santa Barbara, E side More Mesa	2013-12-24	5									adult					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Scapanus latimanus		3						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Insectivora:Talpidae:Scapanus	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Scapanus					California		latimanus				United States								
								US				ICZN		1978		North America								18503		species									152	1					Santa Barbara	1978-06-01				en		152							Figueroa Mtn.		PhysicalObject			urn:catalog:CCBER:Mammals:18503			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 291	North America; United States; California; Santa Barbara County; Figueroa Mtn.	2013-12-24	6									immature					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi		1						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Zuk, Marlene; Edwards, David							North America;United States;California;Santa Barbara County;;;;	Spermophilus					California		beecheyi				United States			Pp 86-205					
								US				ICZN		1985		North America								18550		species									96	1					Ventura	1985-04-06				en		96							1-2 air mi. WNW McDonald Peak		PhysicalObject			urn:catalog:CCBER:Mammals:18550			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 557	North America; United States; California; Ventura County; 1-2 air mi. WNW McDonald Peak	2013-12-24	4														skeleton						1981	2012	http://creativecommons.org/publicdomain/zero/1.0/	Sciurus griseus		6						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Sciurus	CCBER	Sweet, Samuel							North America;United States;California;Ventura County;;;;	Sciurus		6500-6600 ft			California		griseus				United States			Pp 85-121					
								US				ICZN		1985		North America								18551		species									96	1					Ventura	1985-04-06				en		96							1-2 air mi. WNW McDonald Peak		PhysicalObject			urn:catalog:CCBER:Mammals:18551			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 563	North America; United States; California; Ventura County; 1-2 air mi. WNW McDonald Peak	2013-12-24	4														skeleton						1981	2012	http://creativecommons.org/publicdomain/zero/1.0/	Sciurus griseus		6						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Sciurus	CCBER	Sweet, Samuel; Tate, Don							North America;United States;California;Ventura County;;;;	Sciurus		6500-6600 ft			California		griseus				United States			Pp 85-122					
